recid,phash,qhash
RUZL01000001.1,b60ab2e939aae0cad98f,cd2990a58667a6ea5ec2
RUZL01000001.1,705222a0317c6d0b8a76,b60ab2e939aae0cad98f
RUZL01000001.1,705222a0317c6d0b8a76,d79bf880fd536a507d98
RUZL01000001.1,705222a0317c6d0b8a76,2771b73ad90e603a5eb9
RUZL01000001.1,ccb45218eed2d64f8fe0,705222a0317c6d0b8a76
RUZL01000001.1,ccb45218eed2d64f8fe0,b60ab2e939aae0cad98f
RUZL01000001.1,ccb45218eed2d64f8fe0,d79bf880fd536a507d98
RUZL01000001.1,ccb45218eed2d64f8fe0,2771b73ad90e603a5eb9
RUZL01000001.1,bd8b78080fe0fdce1b67,ccb45218eed2d64f8fe0
RUZL01000001.1,bd8b78080fe0fdce1b67,705222a0317c6d0b8a76
RUZL01000001.1,bd8b78080fe0fdce1b67,b60ab2e939aae0cad98f
RUZL01000001.1,bd8b78080fe0fdce1b67,d79bf880fd536a507d98
RUZL01000001.1,ed4ae96b5eed915baf4b,bd8b78080fe0fdce1b67
RUZL01000001.1,ed4ae96b5eed915baf4b,ccb45218eed2d64f8fe0
RUZL01000001.1,ed4ae96b5eed915baf4b,705222a0317c6d0b8a76
RUZL01000001.1,ed4ae96b5eed915baf4b,b60ab2e939aae0cad98f
RUZL01000001.1,ed4ae96b5eed915baf4b,d79bf880fd536a507d98
RUZL01000001.1,49865712410e5e906c81,ed4ae96b5eed915baf4b
RUZL01000001.1,49865712410e5e906c81,bd8b78080fe0fdce1b67
RUZL01000001.1,49865712410e5e906c81,ccb45218eed2d64f8fe0
RUZL01000001.1,49865712410e5e906c81,705222a0317c6d0b8a76
RUZL01000001.1,49865712410e5e906c81,b60ab2e939aae0cad98f
RUZL01000001.1,8a574b6e97f21cfe93e9,49865712410e5e906c81
RUZL01000001.1,8a574b6e97f21cfe93e9,ed4ae96b5eed915baf4b
RUZL01000001.1,8a574b6e97f21cfe93e9,bd8b78080fe0fdce1b67
RUZL01000001.1,8a574b6e97f21cfe93e9,ccb45218eed2d64f8fe0
RUZL01000001.1,8a574b6e97f21cfe93e9,705222a0317c6d0b8a76
RUZL01000001.1,8a574b6e97f21cfe93e9,b60ab2e939aae0cad98f
RUZL01000001.1,5576b7019b07bec67281,8a574b6e97f21cfe93e9
RUZL01000001.1,5576b7019b07bec67281,49865712410e5e906c81
RUZL01000001.1,5576b7019b07bec67281,ed4ae96b5eed915baf4b
RUZL01000001.1,5576b7019b07bec67281,bd8b78080fe0fdce1b67
RUZL01000001.1,5576b7019b07bec67281,ccb45218eed2d64f8fe0
RUZL01000001.1,5576b7019b07bec67281,705222a0317c6d0b8a76
RUZL01000001.1,7e3c6849350139506ac8,5576b7019b07bec67281
RUZL01000001.1,7e3c6849350139506ac8,8a574b6e97f21cfe93e9
RUZL01000001.1,7e3c6849350139506ac8,49865712410e5e906c81
RUZL01000001.1,7e3c6849350139506ac8,ed4ae96b5eed915baf4b
RUZL01000001.1,7e3c6849350139506ac8,bd8b78080fe0fdce1b67
RUZL01000001.1,6a37ea61a6598f9c48e8,7e3c6849350139506ac8
RUZL01000001.1,6a37ea61a6598f9c48e8,5576b7019b07bec67281
RUZL01000001.1,6a37ea61a6598f9c48e8,8a574b6e97f21cfe93e9
RUZL01000001.1,6a37ea61a6598f9c48e8,49865712410e5e906c81
RUZL01000001.1,6a37ea61a6598f9c48e8,ed4ae96b5eed915baf4b
RUZL01000001.1,edfa83999f41fe582dfe,6a37ea61a6598f9c48e8
RUZL01000001.1,edfa83999f41fe582dfe,7e3c6849350139506ac8
RUZL01000001.1,edfa83999f41fe582dfe,5576b7019b07bec67281
RUZL01000001.1,edfa83999f41fe582dfe,8a574b6e97f21cfe93e9
RUZL01000001.1,49fd297f900afb9850d9,edfa83999f41fe582dfe
RUZL01000001.1,49fd297f900afb9850d9,6a37ea61a6598f9c48e8
RUZL01000001.1,49fd297f900afb9850d9,7e3c6849350139506ac8
RUZL01000001.1,49fd297f900afb9850d9,5576b7019b07bec67281
RUZL01000001.1,37218f63bb79cab5ce53,49fd297f900afb9850d9
RUZL01000001.1,37218f63bb79cab5ce53,edfa83999f41fe582dfe
RUZL01000001.1,37218f63bb79cab5ce53,6a37ea61a6598f9c48e8
RUZL01000001.1,37218f63bb79cab5ce53,7e3c6849350139506ac8
RUZL01000001.1,37218f63bb79cab5ce53,5576b7019b07bec67281
RUZL01000001.1,16744953963336b2f25f,37218f63bb79cab5ce53
RUZL01000001.1,16744953963336b2f25f,49fd297f900afb9850d9
RUZL01000001.1,16744953963336b2f25f,edfa83999f41fe582dfe
RUZL01000001.1,16744953963336b2f25f,6a37ea61a6598f9c48e8
RUZL01000001.1,2d60c080da53af069db1,16744953963336b2f25f
RUZL01000001.1,2d60c080da53af069db1,37218f63bb79cab5ce53
RUZL01000001.1,2d60c080da53af069db1,49fd297f900afb9850d9
RUZL01000001.1,2d60c080da53af069db1,edfa83999f41fe582dfe
RUZL01000001.1,2d60c080da53af069db1,6a37ea61a6598f9c48e8
RUZL01000001.1,aeb086595589eed02901,2d60c080da53af069db1
RUZL01000001.1,aeb086595589eed02901,16744953963336b2f25f
RUZL01000001.1,aeb086595589eed02901,37218f63bb79cab5ce53
RUZL01000001.1,aeb086595589eed02901,49fd297f900afb9850d9
RUZL01000001.1,aeb086595589eed02901,edfa83999f41fe582dfe
RUZL01000001.1,aeb086595589eed02901,6a37ea61a6598f9c48e8
RUZL01000001.1,b2b42351fbc47af8a60d,aeb086595589eed02901
RUZL01000001.1,b2b42351fbc47af8a60d,2d60c080da53af069db1
RUZL01000001.1,b2b42351fbc47af8a60d,16744953963336b2f25f
RUZL01000001.1,b2b42351fbc47af8a60d,37218f63bb79cab5ce53
RUZL01000001.1,b2b42351fbc47af8a60d,49fd297f900afb9850d9
RUZL01000001.1,b2b42351fbc47af8a60d,edfa83999f41fe582dfe
RUZL01000001.1,865b54e7fcce0e9cdadd,b2b42351fbc47af8a60d
RUZL01000001.1,865b54e7fcce0e9cdadd,aeb086595589eed02901
RUZL01000001.1,865b54e7fcce0e9cdadd,2d60c080da53af069db1
RUZL01000001.1,865b54e7fcce0e9cdadd,16744953963336b2f25f
RUZL01000001.1,865b54e7fcce0e9cdadd,37218f63bb79cab5ce53
RUZL01000001.1,865b54e7fcce0e9cdadd,49fd297f900afb9850d9
RUZL01000001.1,ba9614cdad793e8dfd35,865b54e7fcce0e9cdadd
RUZL01000001.1,ba9614cdad793e8dfd35,b2b42351fbc47af8a60d
RUZL01000001.1,ba9614cdad793e8dfd35,aeb086595589eed02901
RUZL01000001.1,ba9614cdad793e8dfd35,2d60c080da53af069db1
RUZL01000001.1,ba9614cdad793e8dfd35,16744953963336b2f25f
RUZL01000001.1,ba9614cdad793e8dfd35,37218f63bb79cab5ce53
RUZL01000001.1,ba9614cdad793e8dfd35,49fd297f900afb9850d9
RUZL01000001.1,bb4441be2ce47efaacfb,ba9614cdad793e8dfd35
RUZL01000001.1,bb4441be2ce47efaacfb,865b54e7fcce0e9cdadd
RUZL01000001.1,bb4441be2ce47efaacfb,b2b42351fbc47af8a60d
RUZL01000001.1,bb4441be2ce47efaacfb,aeb086595589eed02901
RUZL01000001.1,bb4441be2ce47efaacfb,2d60c080da53af069db1
RUZL01000001.1,bb4441be2ce47efaacfb,16744953963336b2f25f
RUZL01000001.1,bb4441be2ce47efaacfb,37218f63bb79cab5ce53
RUZL01000001.1,523a87cc09622f06769a,bb4441be2ce47efaacfb
RUZL01000001.1,523a87cc09622f06769a,ba9614cdad793e8dfd35
RUZL01000001.1,523a87cc09622f06769a,865b54e7fcce0e9cdadd
RUZL01000001.1,523a87cc09622f06769a,b2b42351fbc47af8a60d
RUZL01000001.1,523a87cc09622f06769a,aeb086595589eed02901
RUZL01000001.1,523a87cc09622f06769a,2d60c080da53af069db1
RUZL01000001.1,d2dbb54e40223bb53be6,523a87cc09622f06769a
RUZL01000001.1,d2dbb54e40223bb53be6,bb4441be2ce47efaacfb
RUZL01000001.1,d2dbb54e40223bb53be6,ba9614cdad793e8dfd35
RUZL01000001.1,d2dbb54e40223bb53be6,865b54e7fcce0e9cdadd
RUZL01000001.1,d2dbb54e40223bb53be6,b2b42351fbc47af8a60d
RUZL01000001.1,d2dbb54e40223bb53be6,aeb086595589eed02901
RUZL01000001.1,dca99765f21c2c91ed7b,d2dbb54e40223bb53be6
RUZL01000001.1,dca99765f21c2c91ed7b,523a87cc09622f06769a
RUZL01000001.1,dca99765f21c2c91ed7b,bb4441be2ce47efaacfb
RUZL01000001.1,dca99765f21c2c91ed7b,ba9614cdad793e8dfd35
RUZL01000001.1,dca99765f21c2c91ed7b,865b54e7fcce0e9cdadd
RUZL01000001.1,dca99765f21c2c91ed7b,b2b42351fbc47af8a60d
RUZL01000001.1,786f85cba6ec313a9db3,dca99765f21c2c91ed7b
RUZL01000001.1,786f85cba6ec313a9db3,d2dbb54e40223bb53be6
RUZL01000001.1,786f85cba6ec313a9db3,523a87cc09622f06769a
RUZL01000001.1,786f85cba6ec313a9db3,bb4441be2ce47efaacfb
RUZL01000001.1,786f85cba6ec313a9db3,ba9614cdad793e8dfd35
RUZL01000001.1,786f85cba6ec313a9db3,865b54e7fcce0e9cdadd
RUZL01000001.1,0b6ef15123ffd60f8925,786f85cba6ec313a9db3
RUZL01000001.1,0b6ef15123ffd60f8925,dca99765f21c2c91ed7b
RUZL01000001.1,0b6ef15123ffd60f8925,d2dbb54e40223bb53be6
RUZL01000001.1,0b6ef15123ffd60f8925,523a87cc09622f06769a
RUZL01000001.1,0b6ef15123ffd60f8925,bb4441be2ce47efaacfb
RUZL01000001.1,f1cad59be9bbc143fad8,0b6ef15123ffd60f8925
RUZL01000001.1,f1cad59be9bbc143fad8,786f85cba6ec313a9db3
RUZL01000001.1,f1cad59be9bbc143fad8,dca99765f21c2c91ed7b
RUZL01000001.1,f1cad59be9bbc143fad8,d2dbb54e40223bb53be6
RUZL01000001.1,f1cad59be9bbc143fad8,523a87cc09622f06769a
RUZL01000001.1,ac7ce4c5bf6b15aab42b,f1cad59be9bbc143fad8
RUZL01000001.1,ac7ce4c5bf6b15aab42b,0b6ef15123ffd60f8925
RUZL01000001.1,ac7ce4c5bf6b15aab42b,786f85cba6ec313a9db3
RUZL01000001.1,ac7ce4c5bf6b15aab42b,dca99765f21c2c91ed7b
RUZL01000001.1,ac7ce4c5bf6b15aab42b,d2dbb54e40223bb53be6
RUZL01000001.1,1bb2806679c143ce4af3,ac7ce4c5bf6b15aab42b
RUZL01000001.1,1bb2806679c143ce4af3,f1cad59be9bbc143fad8
RUZL01000001.1,1bb2806679c143ce4af3,0b6ef15123ffd60f8925
RUZL01000001.1,1bb2806679c143ce4af3,786f85cba6ec313a9db3
RUZL01000001.1,ceeebf09541d31bad446,1bb2806679c143ce4af3
RUZL01000001.1,ceeebf09541d31bad446,ac7ce4c5bf6b15aab42b
RUZL01000001.1,ceeebf09541d31bad446,f1cad59be9bbc143fad8
RUZL01000001.1,ceeebf09541d31bad446,0b6ef15123ffd60f8925
RUZL01000001.1,ceeebf09541d31bad446,786f85cba6ec313a9db3
RUZL01000001.1,4b71ee30025358167ee5,ceeebf09541d31bad446
RUZL01000001.1,4b71ee30025358167ee5,1bb2806679c143ce4af3
RUZL01000001.1,4b71ee30025358167ee5,ac7ce4c5bf6b15aab42b
RUZL01000001.1,4b71ee30025358167ee5,f1cad59be9bbc143fad8
RUZL01000001.1,4b71ee30025358167ee5,0b6ef15123ffd60f8925
RUZL01000001.1,8af44ea603808064ff86,4b71ee30025358167ee5
RUZL01000001.1,8af44ea603808064ff86,ceeebf09541d31bad446
RUZL01000001.1,8af44ea603808064ff86,1bb2806679c143ce4af3
RUZL01000001.1,8af44ea603808064ff86,ac7ce4c5bf6b15aab42b
RUZL01000001.1,8af44ea603808064ff86,f1cad59be9bbc143fad8
RUZL01000001.1,8af44ea603808064ff86,0b6ef15123ffd60f8925
RUZL01000001.1,d918125610cb55910fca,8af44ea603808064ff86
RUZL01000001.1,d918125610cb55910fca,4b71ee30025358167ee5
RUZL01000001.1,d918125610cb55910fca,ceeebf09541d31bad446
RUZL01000001.1,d918125610cb55910fca,1bb2806679c143ce4af3
RUZL01000001.1,d918125610cb55910fca,ac7ce4c5bf6b15aab42b
RUZL01000001.1,d789be8dfbd9c4a13737,d918125610cb55910fca
RUZL01000001.1,d789be8dfbd9c4a13737,8af44ea603808064ff86
RUZL01000001.1,d789be8dfbd9c4a13737,4b71ee30025358167ee5
RUZL01000001.1,f26ad9687e9e637114a4,d789be8dfbd9c4a13737
RUZL01000001.1,f26ad9687e9e637114a4,d918125610cb55910fca
